,entity,gender
5406,Масана,f
5407,Тай-цзу,m
5408,Санча Майоркская,f
5409,Филипп д’Артуа,m
5410,Герхард VII,m
5411,Ода Франконская,f
5412,Гурводу Старый,m
5413,Антиох,m
5414,Бенгт Снивиль,m
5415,Санча Арагонская,f
5416,Бригитта Шведская,f
5417,Пин-ди,m
5418,Авл Ларций Приск,m
5419,Садок Блаженный,m
5420,Кирилл Иерусалимский,m
5421,Агриппина Младшая,f
5422,Дрого Мантский,m
5423,Иоганн Людвиг Кребс,m
5424,Ян,m
5425,Эрмезинда Бигоррская,f
5426,Адальберон I,m
5427,Мизизий,m
5428,Григорий Гуляницкий,m
5429,Ахмед Нахчивани,m
5430,Гай Эгнаций,m
5431,Муавия II ибн Язид,m
5432,Тэб-Тенгри,m
5433,Флавий Дагалайф,m
5434,Станислав Собеский,m
5435,Кхаравела,m
5436,Гай Фуфий Гемин,m
5437,Рамперт,m
5438,Азрийау,m
5439,Гелланик,m
5440,Лючио Маринео Сикуло,m
5441,Свитхельм,m
5442,Матье II де Монморанси,m
5443,Феодосий,m
5444,Луций Пассиен Руф,m
5445,Бланка де Бурбон,f
5446,Ван Вэйи,m
5447,Гилберт де Умфравиль,m
5448,Агнесса Бабенбергская,f
5449,Кан Юний Нигер,m
5450,Джон Стортон,m
5451,Кадавайл ап Кинвету,m
5452,Спурий Карвилий Максим Руга,m
5453,Луций Валерий Мессала Аполлинарий,m
5454,Бенеш Крабице,m
5455,Тит Помпоний Прокул Витразий Поллион,m
5456,Констанция,m
5457,Мария Клевская,m
5458,Гирик,m
5459,Джордано де Чеккано,m
5460,Гастон IV де Фуа,m
5461,Гай Луцилий Гирр,m
5462,Гордиан III,m
5463,Жослен II,m
5464,Элизабет Мортимер,m
5465,Никифор II Орсини,m
5466,Квинт Фабий Меммий Симмах,m
5467,Маттео Сильватико,m
5468,Альбрехт I,m
5469,Лакшмана Сена,m
5470,Аль-Кисаи,m
5471,Ефимия де Росс,f
5472,Жан I Ле Менгр,m
5473,Гуго VI,m
5474,Марк Порций Катон,m
5475,Ли Ёнгиль,m
5476,Йехавмилк,m
5477,Евпраксия Всеволодовна,f
5478,Христофор Лакапин,m
5479,Стратоника Пергамская,f
5480,Кан Гранде I делла Скала,m
5481,Вителлий Петрониан,m
5482,Бенедикт Анианский,m
5483,Филота,m
5484,Антисфен с Родоса,m
5485,Аллект,m
5486,Береника,f
5487,Руфий Синезий Адириан,m
5488,Гай Кассий Лонгин,m
5489,Кутлуг-туркан ага,m
5490,Кинич-Кан-Балам II,m
5491,Адальберт Савойский-Генуэзский,m
5492,Юнлэ,m
5493,Мастер Вышебродского алтаря,m
5494,Сайгё,m
5495,Халкидий,m
5496,Абу-ль-Баракат аль-Багдади,m
5497,Маргарита Шведская,f
5498,Джон Бофорт,m
5499,Гней Домиций Агенобарб,m
5500,Джаноццо Манетти,m
5501,Скандагупта,m
5502,Екатерина Австрийская,m
5503,Донато Браманте,m
5504,Гай Меценат Мелисс,m
5505,Ансоальд,m
5506,Тахнун ибн Шахбут аль-Нахайян,m
5507,Антония Ценис,f
5508,Филастрий,m
5509,Бартоломео ди Неокастро,m
5510,Минучихр III Великий,m
5511,Квинт Квинкций Цинциннат,m
5512,Гоше V де Шатильон,m
5513,Степан Котроманич,m
5514,Арнольд фон Фитингхоф,m
5515,Хувишка I,m
5516,Гергей III Моносло,m
5517,Гай Квинтий Аттик,m
5518,Гоффредо Малатерра,m
5519,Антонио Филарете,m
5520,Войдат,m
5521,Луций Геренний Сатурнин,m
5522,Пётр из Дусбурга,m
5523,Мастанабал,m
5524,Диомид Врач,m
5525,Берхтольд из Кремсмюнстера,m
5526,Фёкла Иконийская,m
5527,Жан де,m
5528,Юдит Лансская,m
5529,Сибард Ангулемский,m
5530,Марк Публиций Маллеол,m
5531,Марк Фурий Фуз,m
5532,Гней Юлий Ментон,m
5533,Иоанн VIII Палеолог,m
5534,Беатриса де Диа,f
5535,Бедреддин Махмуд,m
5536,Майориан,m
5537,Антонин из Пьяченцы,m
5538,Кристина Норвежская,f
5539,Афанасий Волхв,m
5540,Епенет,m
5541,Фавила,m
5542,Готье из Арраса,m
5543,Томазо Мочениго,m
5544,Василий Склир,m
5545,Канъами Киёцугу,m
5546,Бодуэн д’Авен,m
5547,Рембо II,m
5548,Райн ап Кадуган,m
5549,Иван Ивелич,m
5550,Клеопатра Понтийская,m
5551,Мир Касим,m
5552,Спитама,m
5553,сеньор де Камерос Педро Кастильский,m
5554,Фотий,m
5555,7-я графиня Уорик Маргарита де Бомон,f
5556,Людовик II Анжуйский,m
5557,Луций Папирий Курсор,m
5558,Анллех ап Тутагуал,m
5559,Ибн Бутлан,m
5560,Геро IV де Кабрера,m
5561,Хунъу,m
5562,Гильом де Божё,m
5563,Беатриса Сицилийская,f
5564,Аббон,m
5565,Мария Арагонская,f
5566,Адон Виеннский,m
5567,Савак,m
5568,Адальберт,m
5569,Публий Корнелий Малугинен,m
5570,Ван Цзи,m
5571,Гай Леканий Басс Цецина Пет,m
5572,Флавий Неотерий,m
5573,Генриетта Сорокина,f
5574,Гульельмо Токко,m
5575,Бильге-хан Богю,m
5576,Жоффруа де Донжон,m
5577,Ян Цзюн,m
5578,Анцельм из Мейсена,m
5579,Яромар,m
5580,Жан Фруассар,m
5581,Фауста,m
5582,Азам Али,m
5583,Ливия Орестилла,f
5584,Гумберт Савойский-Аостский,m
5585,Ашока,m
5586,Паоло ди Фрегозо,m
5587,Ода Мейсенская,f
5588,Ли Гюбо,m
5589,Роджер II де Клиффорд,m
5590,Уар,m
5591,Аристократ,m
5592,Евдоксий Антиохийский,m
5593,Одо де Сент-Аман,m
5594,Давид Стратбоги,m
5595,Микулаш IV Брунтальский,m
5596,Ришар из Пуату,m
5597,Иоанн Комнин Дука,m
5598,Жоффруа I,m
5599,Бурхард II,m
5600,Эйрик II Магнуссон,m
5601,Саканоуэ-но Корэнори,m
5602,Аркесилай II,m
5603,Прусий I,m
5604,Оттон III,m
5605,Иоганн Генрих,m
5606,Константин Всеволодович,m
5607,Оливье де Клиссон,m
5608,Гарпал,m
5609,Тит Флавий Постумий Квиет,m
5610,Мерион ап Константин,m
5611,Арно I,m
5612,Марк Фавоний,m
5613,Августин Казотич,m
5614,Публий Корнелий Сципион Азиатский,m
5615,Сергий I,m
5616,Гао-ди,m
5617,Флавий Аркадий,m
5618,Юлиан Толедский,m
5619,Адельгейда Мейсенская,f
5620,Магха,m
5621,Гераклид Миласский,m
5622,Болеслав III Кривоустый,m
5623,Ангерран де Бов,m
5624,Квинт Сервилий Силан,m
5625,Абдастарт,m
5626,Александр Лесли,m
5627,Марк Теренций Варрон Лукулл,m
5628,Император Сэнка,m
5629,Конрад фон Виттельсбах,m
5630,Сигизмунд Корибутович,m
5631,Дубравка Чешская,f
5632,Гуда,m
5633,Эднивед ап Анун,m
5634,Анк Марций,m
5635,Жан,m
5636,Гильом I де Беллем,m
5637,Тигеллий,m
5638,Владимир Давыдович,m
5639,Ишанаварман II,m
5640,Хельмут Карл Бернхард фон Мольтке,m
5641,Неофит Кипрский,m
5642,Жан де Корбей,m
5643,Степан Вукчич Косача,m
5644,Гильом II Санше,m
5645,Секст Помпей,m
5646,Алан Фиц-Флаад,m
5647,Иван Уда,m
5648,Елизавета Бранденбургская,m
5649,Иси бен Иеуда,m
5650,Сергий II,m
5651,Гней Фульвий Центумал,m
5652,Вэй Шо,m
5653,Пир-Мухаммед,m
5654,Луций Флавий Сильва Ноний Басс,m
5655,Омар Хайям,m
5656,Гастон III де Фуа,m
5657,Антиген,m
5658,Гастон II де Фуа,m
5659,Бодуэн III,m
5660,Ай сюэ,m
5661,Рудольф II,m
5662,Ветторе Каппелло,m
5663,Джон Феррерс,m
5664,Прусий II,m
5665,Понтий Римлянин,m
5666,Годвин Уэссекский,m
5667,Корибут Ольгердович,m
5668,Томаш Стшемпинский,m
5669,Святая Изабелла Французская,m
5670,Агатангелос,m
5671,Роберто Валтурио,m
5672,Квириний Сисцийский,m
5673,Хайме II,m
5674,Атто,m
5675,Боэмунд VII,m
5676,Мехтхильда Гольштейнская,m
5677,Маргарита,m
5678,Эдуард I,m
5679,Иоланда Бургундская,f
5680,Николь де Шатильон,m
5681,Луций Постумий Тимпан,m
5682,Рис ап Маредид,m
5683,Фу Пи,m
5684,Эшива Ибелин,f
5685,Чун-цзун,m
5686,Жоффруа I,m
5687,Стефан Константин,m
5688,Григорий Болгарин,m
5689,Никифор Ксифий,m
5690,Стурла Тордарсон,m
5691,Эберхард Гандерсхаймский,m
5692,Бага-Ышбара хан,m
5693,Телесфор,m
5694,Ги де Монфор,m
5695,Палла Строцци,m
5696,Уильям де Мандевиль,m
5697,Дюггви,m
5698,Джованни Пизано,m
5699,Джон Мортон,m
5700,Жан Лефевр де Сен-Реми,m
5701,Автолик из Питаны,m
5702,Абу Бакр ибн аль-Араби,m
5703,Клавдий Юлий Эклезий Динамий,m
5704,Пьер I де Люксембург-Сен-Поль,m
5705,Раймонд I де Бо,m
5706,Сабина фон Штейнбах,f
5707,Любовь Варягина,f
5708,Дункан Кэмпбелл,m
5709,Мехмед II,m
5710,Гуго IV,m
5711,Роберт I,m
5712,Самуил Шлеттштадт,m
5713,Ришар Бретонский,m
5714,Луций Гостилий Катон,m
5715,Элеонора Португальская,f
5716,Оттон I,m
5717,Гарси Лассо Руис де ла Вега,m
5718,Анна Фикесдоттер-Бюлов,f
5719,Кунъе,m
5720,Вульфстан Вустерский,m
5721,Святая Этельдреда,f
5722,Леотихид II,m
5723,Эрар I де Бриенн,m
5724,Пьетро II,m
5725,Бакис,m
5726,Публий Корнелий Сципион Орестин,m
5727,Франческо де Татти,m
5728,Маргарита Савойская,f
5729,Вэнь-цзун,m
5730,Матфей из Акваспарты,m
5731,Роберт Брюс,m
5732,Констанция Арльская,f
5733,Хёнджон,m
5734,Аль-Хорезми,m
5735,Лю Инь,m
5736,Секст Аниций Фауст Паулин,m
5737,Софья Дмитриевна,f
5738,Гагерик,m
5739,Луций Варий Руф,m
5740,Демарх,m
5741,Цензурий Осерский,m
5742,Вазописец Афины,m
5743,Ида Булонская,f
5744,Саид ибн Зейд,m
5745,Роберт Лайл,m
5746,Гарибальд II,m
