,entity,gender
959,Mikołaj Struś,m
960,Crato Bütner,m
961,Święty Roch,m
962,Wojciech Jodłowski,m
963,Glafira,m
964,Tahamtan,m
965,Geoffrey Chaucer,m
966,Jacopo della Quercia,m
967,Paul Guldin,m
968,Albert Ludwik Stanisławski,m
969,Jan Colombini,m
970,Rafał Leszczyński,m
971,Małgorzata z Nawarry,f
972,Edek Himelfarb,m
973,Agnieszka Jadwiga Anhalcka,f
974,Petyr Bogdan,m
975,Stanisław Niedzielski,m
976,Olbrycht Karmanowski,m
977,Tadeusz Jan Wrześniowski,m
978,Jan van Scorel,m
979,Sancho II Mocny,m
980,Agnieszka Przemyślidka,f
981,Viên Chiếu,m
982,Samuel Fritz,m
983,Matthieu Cointerel,m
984,Andrzej Batory,m
985,Ludwik I de Bourbon-Condé,m
986,Georg Muffat,m
987,Eleonora Aragońska,f
988,Mauro Orbini,m
989,Joachim Fryderyk Bilicer,m
990,Melchiorre Crivelli,m
991,William Faithorne,m
992,Kang Senghui,m
993,Nicecjusz z Lyonu,m
994,Aldo Manuzio,m
995,Emmanuel Brzostowski,m
996,Aripert II,m
997,Orazio Gentileschi,m
998,Girolamo Diruta,m
999,Konrad V Kącki,m
1000,Anioł Jerozolimski,m
1001,Francesco Bonvisi,m
1002,Nzinga Nkuwu,m
1003,Jakub Szydłowiecki,m
1004,Beatrycze Aragońska,f
1005,Maciej Stryjkowski,m
1006,Yangshan Huiji,m
1007,Frederik van Valckenborch,m
1008,Katarzyna z Podiebradów,f
1009,Archelaos,m
1010,Bartłomiej Fernandes od Męczenników,m
1011,Pierre Belain d’Esnambuc,m
1012,Diego Almagro Junior,m
1013,Matthäus Knote,m
1014,Tong’an Daopi,m
1015,Jakub Jacobson,m
1016,Paolo Paruta,m
1017,Albrecht III Askańczyk,m
1018,Fryderyk I Gonzaga,m
1019,Maksymin Trak,m
1020,Anna Sobieska,f
1021,Edward Oldcorne,m
1022,Gajusz Apulejusz Diokles,m
1023,Tomasz Shichirō,m
1024,Furzeusz,m
1025,Gaspare Mattei,m
1026,Kazimierz Zakrzewski,m
1027,Abbad I,m
1028,Innocenty VII,m
1029,Eystein II,m
1030,Fryderyk I,m
1031,Claude Fleury,m
1032,Ouyang Xiu,m
1033,Dharmaraksza,m
1034,Fryderyk z Büren,m
1035,Nicolò Acciaioli,m
1036,Wilhelm z Akwitanii,m
1037,Daniel Halicki,m
1038,Albrecht Wettin,m
1039,Jerzy Kodinos,m
1040,Krzysztof Szlichtyng,m
1041,Gregorio Naro,m
1042,Jermak Timofiejewicz,m
1043,Lambert Mieszkowic,m
1044,Mikołaj de Albocastro,m
1045,Jan ze Stobnicy,m
1046,Tettō Gikō,m
1047,Hellicha Wittelsbach,f
1048,Eudoksja mazowiecka,f
1049,Hieronim Adam Poniński,m
1050,Alessandra Scala,m
1051,Konstancja Hohenstauf,m
1052,Ryszard III,m
1053,Jakub Potocki,m
1054,Jan Sarkander,m
1055,Enkū,m
1056,Katarzyna Lancaster,f
1057,Ludwik I Wirtemberski-Urach,m
1058,Pieter Hermensz. Verelst,m
1059,Scipione Lancelotti,m
1060,Bonifacy Sabaudzki,m
1061,Serwilia,f
1062,Tacjana z Rzymu,m
1063,Johannes de Limburgia,m
1064,Jakub Kisai,m
1065,Hartmann I Wirtemberski,m
1066,Judyta,m
1067,Filippo di Piero Strozzi,m
1068,Gerazym II,m
1069,Paolo Emilio Rondinini,m
1070,Małgorzata pomorska,m
1071,Aniela z Foligno,f
1072,Kleopatra z Jerozolimy,m
1073,Charles Talbot,m
1074,Jerzy Bock,m
1075,Alfons,m
1076,Maria I Tudor,f
1077,Aldobrandino II d’Este,m
1078,Poppon,m
1079,Strasz z Białaczowa,m
1080,Salwiusz,m
1081,Benedykt Rejt,m
1082,Peder Winstrup,m
1083,Gwidon z Kortony,m
1084,Piotr Konaszewicz-Sahajdaczny,m
1085,Élisabeth Sophie Chéron,m
1086,Gidō Shūshin,m
1087,Kallippos z Kyzikos,m
1088,Konrad Leczkow,m
1089,Nicolas Lémery,m
1090,Jacob Marrel,m
1091,Gaspar Correia,m
1092,Mikołaj Leon Sapieha,m
1093,Ludwik II Żelazny,m
1094,Jan II,m
1095,Frans Hogenberg,m
1096,Jan Tomasz Józefowicz,m
1097,Klaudia Walezjuszka,f
1098,Jan,m
1099,Simon de Burley,m
1100,Levente,m
1101,Benedetto Ferrari,m
1102,Izabela Jagiellonka,f
1103,Bernard I,m
1104,Katarzyna z Racconigi,f
1105,Święty Gislen,m
1106,Józef Mitler,m
1107,Tofa obodrycka,f
1108,Faust z Riez,m
1109,Jerzy Wilhelm Hohenzollern,f
1110,Aleksander Ogiński,m
1111,Symbat I Męczennik,m
1112,Ban Chao,m
1113,Abel Grimmer,m
1114,Giovanni Giacomo Schiaffinati,m
1115,Henryk II,m
1116,Lu Ban,m
1117,Eustacjusz z Antiochii,m
1118,Henryk Albert de la Grange d’Arquien,m
1119,Aleksy Strategopulos,m
1120,Honoriusz IV,m
1121,Stanisław Mateusz Rzewuski,m
1122,Balthasar Ableitner,m
1123,Bazyli Ostrogski,f
1124,Shenzong,m
1125,Kazys Sruoga,m
1126,Jan Manuel,m
1127,Piotr,m
1128,Nanyuan Huiyong,m
1129,Benjamin Gerritsz. Cuyp,m
1130,Saadja ben Josef,m
1131,John Morton,m
1132,Erispoë,m
1133,Jerzy,m
1134,Jerzy III brzeski,m
1135,Kangan Giin,m
1136,Gabriel Grimaldi,m
1137,Ernest I Szwabski,m
1138,Siemowit bytomski,m
1139,Henryk III Bogaty,m
1140,Magnus I Pobożny,m
1141,Alonso Cano,m
1142,Rod Bennett,m
1143,Georg Thebesius,m
1144,Maria Magdalena Austriaczka,f
1145,Jakob Andreä,m
1146,Jerzy,m
1147,Florens z Hainaut,m
1148,Katarzyna Wazówna,m
1149,Ōgimachi,m
1150,Jan IV Paleolog,m
1151,Jan Juriewicz Hlebowicz,m
1152,Bartłomiej Seki,m
1153,Eudokia Komnena,m
1154,Martin Truchsess von Wetzhausen,f
1155,Plutarch,m
1156,Chrétien de Troyes,m
1157,Artabazos I Frygijczyk,m
1158,Ludovico Podocathor,m
1159,Rasza Muhammad al-Maliki,m
1160,Karol,m
1161,Nicholas Jacquier,m
1162,Michael Wolgemut,m
1163,Otton II,m
1164,Piotr Dąmbski,m
1165,Urban II,m
1166,Józef Władysław Myszkowski,m
1167,Sŏljam,m
1168,Bedil Abdur Ghadir,m
1169,Oda Dytrykówna,f
1170,Opizio Pallavicini,m
1171,Thietmar z Pragi,m
1172,Ruryk Rościsławicz,m
1173,Kasper Bekiesz,m
1174,Pedro Jaime Esteve,m
1175,Szejk Tusi,m
1176,Elżbieta Helena Sieniawska,f
1177,Stefan IX,m
1178,Róża z Viterbo,f
1179,Scipione Cobelluzzi,m
1180,Herman IV z Hesji,m
1181,Mariusz Wiktoryn,m
1182,Adaukt i Feliks,m
1183,Berenika II,f
1184,Kryspina,m
1185,Jadwiga Saska,f
1186,Wespazjan Kochowski,m
1187,Tommaso Badia,m
1188,Grzegorz z Antiochii,m
1189,Konstantyn III,m
1190,Buckwild,m
1191,Zoilos I,m
1192,Antonina de Bourbon-Vendôme,m
1193,Tetsugyū Dōki,m
1194,Gregorio Bobone,m
1195,Krzysztof Strobel,m
1196,Herod III,m
1197,Turpin z Reims,m
1198,An-Nasir,m
1199,Urban VI,m
1200,Michał Kuschius,m
1201,Stanisław Butowtowicz,m
1202,Gerard,m
1203,Lucas van Uden,m
1204,Melisanda z Jerozolimy,f
1205,Nikola Šubić Zrinski,m
1206,Teotyk,m
1207,Wong Sang,m
1208,Karol I,m
1209,Wilhelm II Młodszy,m
1210,Tamara,m
1211,Święty Romaryk,m
1212,Klemens Bolesławiusz,m
1213,Herman IV Szwabski,m
1214,Benedykt IX,m
1215,Konstanty Wsiewołodowicz,m
1216,Andreas Schlüter,m
1217,Posydiusz z Kalamy,m
1218,Marcantonio Raimondi,m
1219,Jakub de Bourbon-La Marche,m
1220,Pompeja,m
1221,Dytryk III,m
1222,Willem Kalf,m
1223,Mikołaj Factor,m
1224,Afrahat,m
1225,Johannes Prioris,m
1226,Dymitr Aleksandrowicz,m
1227,Alfons II Gruby,m
1228,Jan Długosz,f
1229,Jörg Gail,m
1230,Camillo Massimi,m
1231,Gedeon Wołk Łaniewski,m
1232,Jan Ocieski,f
1233,Windeks,m
1234,Antonio Trivulzio,m
1235,Jan Chryzostom Pasek,m
1236,Samuel Besler,m
1237,Brennus,m
1238,Uriel Acosta,m
1239,Fritz König,m
1240,Jan Jerzy II,m
1241,Zbigniew Tęczyński,m
1242,Eleonora de Guzmán,f
1243,Bhadda Kundalakesa,m
1244,Maciej Janina,m
1245,Andrzej,m
1246,Georgius Agricola,m
1247,Krystyna heska,f
1248,Ulrich von Hutten,m
1249,Bertrada Starsza,m
1250,Carlo Ruzzini,m
1251,Danxia Tianran,m
1252,Roberto Ubaldini,m
1253,Wilhelm de Poitiers,m
1254,Il Pordenone,m
1255,William Derham,m
1256,Wasyl Kosooki,m
1257,Abbo II z Metzu,m
1258,Philippe de Courcillon,m
1259,Ferdynand I,m
1260,Wasylko Romanowicz,m
1261,Mikołaj z Tarnawy,m
1262,Piotr Bniński,m
1263,Antonius Margaritha,m
1264,Dorota Podlodowska,f
1265,Natal,m
1266,Jom-Tow Lipmann Heller,m
1267,Aleksander Jan Potocki,m
1268,Carlo Stefano Anastasio Ciceri,m
1269,Katarzyna Szwedzka,m
1270,Uyddym Raad,m
1271,Edmund Spenser,m
1272,Stefan VII,m
1273,Drakon,m
1274,Wang Fuzhi,m
1275,Otto I Piękny,m
1276,Engelbert z Falkenburga,m
1277,Wilhelm I Orański,m
1278,Stanisław Zaborowski,m
1279,Samuel Stryk,m
1280,Michał Orzeszko,m
1281,Wilhelm I,m
1282,Pietro Tribuno,m
1283,Karol Bogun,m
1284,Benedetto Caliari,m
1285,Filip Sabaudzki,m
1286,Carlos de Sigüenza y Góngora,m
1287,Rudaki,m
1288,Bodzęta,m
1289,John Marston,m
1290,Bartłomiej Cerveri,m
1291,Otton III,m
1292,Dawid II Bruce,m
1293,Innocenty V,m
1294,Zygmunt Giżycki,m
1295,P’ungdam Uidam,m
1296,Paoluccio Anafesto,m
1297,Gerardus Vossius,m
1298,Gozelo I Wielki,m
1299,Marcin de Guideto,m
1300,Huguo Shoucheng,m
1301,Yongming Yanshou,m
1302,Fori Qisong,m
1303,Henryk Walpole,m
1304,Deng Sui,m
1305,Giacomo Franzoni,m
1306,Agnieszka Takeya,m
1307,Leonardo Grosso della Rovere,m
1308,Ahmad ibn Hanbal,m
1309,Teodote,m
1310,Thomas Sackville,m
1311,Jan Romiszewski,m
1312,Tomasz Batscha,m
1313,Maria Ludwika d’Orléans,f
1314,Abd al-Kadir al-Baghdadi,m
1315,Pizon Augur,m
1316,Eufrozyna Dukaina Kamaterina,m
1317,Adolf Fryderyk II,m
1318,Huiyuan,m
1319,Szymon Syreński,m
1320,Jan Železný,m
1321,Maria od Aniołów,f
1322,Tankei,m
1323,Emanuel Filibert Sabaudzki-Carignano,m
1324,Arseniusz Wielki,m
1325,Metrofan III,m
1326,Wonones I,m
1327,Atahualpa,m
1328,Dziersław z Borzymowa,m
1329,Kyŏmik,m
1330,Wergiliusz,m
1331,Krystyna Rokiczana,f
1332,Walter von Cronberg,m
1333,Michał II,m
1334,Gianbernardino Scotti,m
1335,Rachela Fiszel,m
1336,Ratibor,m
1337,Malfryda,m
1338,Urban Pierius,m
1339,Sebastian Fabian Klonowic,m
1340,Teodoryk II,m
1341,Han Gaozu,m
1342,Baltazar Wilksycki,m
1343,Johann Tryzna,m
1344,Tomaida z Aleksandrii,m
1345,Dionizy Szyjka,m
1346,Dou,m
1347,Otton Bogaty,m
1348,Adam Wacław Paczyński,m
1349,Gwidon z Toskanii,m
1350,Jolanta Aragońska,f
1351,Jan Łaski,m
1352,Aleksander Narymuntowic,m
1353,Ki no Tomonori,m
1354,Étienne Brûlé,m
1355,Theodoor van Thulden,m
1356,Johann Liss,m
1357,Huo Guang,m
1358,Mlada Maria,m
1359,Adolf I,m
1360,Jaromar Rugijski,m
1361,Pir Mohammad,m
1362,Franco de Franco,m
1363,Stanisław Kostka,m
1364,Sonam Gjaco,m
1365,Giovanni da Ferentino,m
1366,Jörg Breu,m
1367,Henry Beaufort,m
1368,Jan Motoyama,m
1369,Baruch Spinoza,m
1370,Federico Cornaro,m
1371,Małgorzata ze Šternberka,f
1372,Andrzej Avellino,m
1373,Bartolomea Acciaiuoli,m
1374,Bilal Ibn Rabah,m
1375,Hugues de Saint-Martial,m
1376,Kallinik II,m
1377,Ludwik II Andegaweński,m
1378,Maciej Kawęczyński,m
1379,Konrad III,m
1380,Stanisław Krzysztanowicz,m
1381,Klemens III,m
1382,Stanisław Romer,m
1383,Cuiyan Kezhen,m
1384,Eufemia węgierska,f
1385,Agnieszka z Asyżu,m
1386,Ulryk von Liechtenstein,m
1387,Mikołaj z Chrzanowa,m
1388,Bartholomäus Gesius,m
1389,Jakub Skarbek z Góry,m
1390,Michael Praetorius,m
1391,Stefano Durazzo,m
1392,Louis-Antoine de Noailles,m
1393,Eufrozyna mazowiecka,f
1394,Aleksander Dobry,m
1395,Sergiusz III,m
1396,Chrystian II z Saksonii-Merseburga,m
1397,Wilhelm Gnapheus,m
1398,Martim Afonso de Sousa,m
1399,Pietro Martire Vermigli,m
1400,Kurbugha,m
1401,Leonard Vitreatoris z Dobczyc,m
1402,Jan Chrościejewski,m
1403,Daowu Yuanzhi,m
1404,Piotr Klawer,m
1405,Blaise de Vigenère,m
1406,Karol Spinola,m
1407,Henry de Montfort,m
1408,Jan Franciszek Mrozowicki,m
1409,Sofron,m
1410,Dong Zhongshu,m
1411,Jan Piotr Simon,m
1412,Jakub z Korzkwi,m
1413,Ingeborga Duńska,f
1414,Mikołaj Komorowski,m
1415,Kalawun,m
1416,Bogufał I,m
1417,Giovanni Boccaccio,m
1418,Elizeusz Pleteniecki,m
1419,Gregorio Pereyra,m
1420,Melchior Hofmann,m
1421,Jan,m
1422,Gabriel Profecki,m
1423,Stefan III,m
1424,Anna Genowefa de Bourbon-Condé,m
1425,Ōtomo no Yakamochi,m
1426,Liwia Druzylla,m
1427,Jan Stanisław Romocki,m
1428,Geremia Ghisi,m
1429,Jan Moschos,m
1430,Adam Olbracht Przyjemski,m
1431,Ademar z Chabannes,m
1432,Małgorzata III Flandryjska,f
1433,Herman I von Schwalenberg,m
1434,Maćij Wjacław Jakula,m
1435,Domicjan,m
1436,Ignacy Loyola,m
1437,Caritas Pirckheimer,f
1438,Walter z Châtillon,m
1439,Johannes Montanus,m
1440,Flora z Beaulieu,f
1441,Estella,m
1442,Alviso Cadamosto,m
1443,Adolf Wilhelm,m
1444,Szahruch,m
1445,Herman Witsius,m
1446,Jan ziębicki,m
1447,Anton Möller,m
1448,Enrico Segusio,m
1449,Wilhelm I Długi Miecz,m
1450,Jan z Pawii,m
1451,Martin Medek,m
1452,Bardanes Turek,m
1453,Niccolò Manucci,m
1454,Yelü Dashi,m
1455,Paolo Butigella,m
1456,Michael Junge,m
1457,Maciej Habsburg,m
1458,Piotr II Spokojny,m
1459,Natalia Naryszkina,m
1460,Erich Büttner,m
1461,Ludwik IV Święty,m
1462,Roger Mortimer,m
1463,Rudolf Sack,m
1464,Bolko III ziębicki,m
1465,Jacopo Bassano,m
1466,Raymond de Saint-Sever,m
1467,Di Renjie,m
1468,Sverre Sigurdsson,m
1469,Charles Somerset,m
1470,Jan Opaliński,m
1471,Tode Monge,m
1472,Filip III Habsburg,m
1473,Dōkyō Etan,m
1474,Georg Obrecht,m
1475,Marino Grimani,m
1476,Tomasz Acerbis,m
1477,Maria Manuela Portugalska,f
1478,Carlo Visconti,m
1479,Konstantyn VI,m
1480,Helena szwedzka,f
1481,Pedro Pizarro,m
1482,Eulalia Olejnik,m
1483,Albrecht I Habsburg,m
1484,Giovanni Botero,m
1485,Francesco Salviati,m
1486,Hyeongwang,m
1487,Thomas Norton,m
1488,Gonzalo Jiménez de Quesada,m
1489,Maksencjusz,m
1490,Franciszek Bang,m
1491,Denis van Alsloot,m
1492,Márton Szepsi Csombor,m
1493,Jan z Ford,m
1494,Daniel Czarny,m
1495,Thomas Tomkins,m
1496,Eleonora Austriacka,f
1497,William Cecil,m
1498,Juliusz Archelaus,m
1499,Attyk z Konstantynopola,m
1500,Honorata z Pawii,m
1501,Martynian Osio,m
1502,Al-Munzir,m
1503,Erik Dahlbergh,m
1504,Yunyan Tansheng,m
1505,Alessandro Riario,m
1506,Nantigis,m
1507,Gotfryd II von Raabs,m
1508,Jan Medyceusz,m
1509,Decjusz,m
1510,Jan Kazimierz Chodkiewicz,m
1511,Eberhard II,m
1512,Pieter Neeffs I,m
1513,Artabanus I,m
1514,Karol VIII Walezjusz,m
1515,Pauwels Pels,m
1516,Girolamo Verallo,m
1517,Klemencja Węgierska,f
1518,Maria Paleologini,f
1519,Popé,m
1520,M.L. Logan,m
1521,Grzegorz z Nazjanzu Starszy,m
1522,Alicja,f
1523,Andrzej Krauss,m
1524,Raphael Cotoner,m
1525,Johann Ambrosius Bach,m
1526,Francisco Toledo de Herrera,m
1527,James Shirley,m
1528,Giovanni Stefano Donghi,m
1529,Vilém Slavata z Chlumu,m
1530,Karol Habsburg,m
1531,Anna pomorska,m
1532,Ludwik Kazimierz Łączyński,m
1533,Anastazy I,m
1534,Jan Thurzo,m
1535,Zdzisława Czeska,f
1536,Epafras,m
1537,Piotr Bogusław Baranowski,m
1538,Jan Komnen,m
1539,Magnus Wirtemberski-Neuenbürg,m
1540,Lucrezia Tornabuoni,m
1541,Arystobul I,m
1542,Jan Wittelsbach,m
1543,Filip III Dobry,m
1544,Dirk I,m
1545,Luis de Torres,m
1546,Jacopo da Empoli,m
1547,Jan Czapla,m
1548,Harald Hein,m
1549,Zachariasz III,m
1550,Wojciech Jan Zboiński,m
1551,Ludwik III Wirtemberski,m
1552,Karol Lidl,m
1553,Eufemiusz,m
1554,Yuquan Shenxiu,m
1555,Mikołaj Sienicki,m
1556,Magnus VI Prawodawca,m
1557,Ludwik de Nevers,m
1558,Ludwik z Ravensbergu,m
1559,Guillaume François Antoine de l’Hospital,m
1560,Saba Jerozolimski,m
1561,Dymitr I,m
1562,Dōsetsu Tachibana,m
1563,Mikołaj Szołdrski,m
1564,Andreas Aurifaber,m
1565,Beniamin,m
1566,Faras Saleh,m
1567,Juan Díaz de Solís,m
1568,Krystyna z Persji,m
1569,Lingwen,m
1570,Karina Pankievich,f
1571,Haakon Haakonsson Młody,m
1572,Jean-François de La Rocque de Roberval,m
1573,Carlo Crivelli,m
1574,Bogusław XIV,m
1575,Aleksander Czamer,m
1576,Samuel Zborowski,m
1577,Ulryk darłowski,m
1578,Henryk IV,m
1579,Maciej Bilicer,m
1580,Agostino Galamina,m
1581,Bonviso Bonvisi,m
1582,Karol Meehan,m
1583,Tobiasz z Jerozolimy,m
1584,Adelajda węgierska,f
1585,Artur Ferencowicz,m
1586,Aleksander V,m
1587,Piotr Węgrzyn,m
1588,Gil Gonzales de Avilla,m
1589,Mikołaj Firlej,m
1590,Hyperbolos,m
1591,Teodotusz,m
1592,Teodora Raulena Paleologini,m
1593,François de Tournon,m
1594,Fotyn z Sirmium,m
1595,Adelardo Cattaneo,m
1596,Giambologna,m
1597,Diego Fernández,m
1598,Ernest Ludwik,m
1599,Ignatius White,m
1600,Ietsuna Tokugawa,m
1601,Radzim Gaudenty,m
1602,Wojciech Długoraj,m
1603,Nicolò Donato,m
1604,Jakub Boczyłowic,m
1605,Ebba Brahe,m
1606,Franciotto Orsini,m
1607,Władysław Dominik Zasławski-Ostrogski,m
1608,Rudolf I,m
1609,Maurice de Sully,m
1610,Ludmiła Przemyślidka,m
1611,Liangshan Yuanguan,m
1612,Diego de Almagro,m
1613,Henry Hudson,m
1614,Johann Christof Urbich,m
1615,Patrycja z Neapolu,m
1616,Filon Wasylewicz Kopeć,m
1617,Otto,m
1618,Fa Ngum,m
1619,Gioacchino Torriani,m
1620,Annibale Padovano,m
1621,Michał Mużyło Buczacki,m
1622,Sulejman Pasza,m
1623,David O’Bruadair,m
1624,A.M. Woods,m
1625,Gautier de Coincy,m
1626,Elżbieta wrocławska,f
1627,Jan II,m
1628,Bolesław I mazowiecki,m
1629,Jan Panwitz,m
1630,Filostorgiusz,m
1631,Bartłomiej Gutiérrez,m
1632,Bodhidharma,m
1633,Edmund Gennings,m
1634,Shitou Xiqian,m
1635,Hanibal Lucić,m
1636,Markwart,m
1637,Mikołaj III z Saint Omer,m
1638,Ludwik de Bourbon-Vendôme,m
1639,Willem de Vlamingh,m
1640,Anikiej Stroganow,m
1641,Fran Krsto Frankopan,m
1642,Donacjan,m
1643,Andrzej Ciechomski,m
1644,Tomasz II,m
1645,Jan z Pułkowa,m
1646,Jan I Scholastyk,m
1647,Akwila z Synopy,m
1648,Aleksander I,m
1649,Antonia Starsza,m
1650,Katarzyna Habsburżanka,f
1651,Louis Ellies Dupin,m
1652,Fernando de Herrera,m
1653,Bartolomeo Cesi,m
1654,Cornelis Tromp,m
1655,Melecjusz I Pigas,m
1656,Jazid I,m
1657,Rudolf Acquaviva,m
1658,Gajusz Rubeliusz Blandus,m
1659,Syrycjusz,m
1660,Leopold Joseph Lamberg,m
1661,Antonia z Brescji,f
1662,Vicente de Valverde,m
1663,Jan IV,m
1664,K’inich Kan Bahlam II,m
1665,Childeryk I,m
1666,Usama Ibn Munkiz,m
1667,Francesco Argentino,m
1668,Gertruda von Sulzbach,f
1669,Jan Filip,m
1670,Rudolf Glaber,m
1671,Gawriił Gołowkin,m
1672,Fokas,m
1673,Jeanne Dumée,m
1674,Wercyngetoryks,m
1675,Kwartus,m
1676,Bazyli Rudomicz,m
1677,Paul I Esterházy,m
1678,Walentynian III,m
1679,Agatokleja,m
1680,Michał II Tich,m
1681,Luís de Sousa,m
1682,Johann Vierdanck,m
1683,Procesjusz i Martynian,m
1684,Cornelius Loos,m
1685,Niccolò II Sanudo,m
1686,Ferdinand Verbiest,m
1687,Filoteusz z Pskowa,m
1688,Hesso,m
1689,Wacław Wilhelm z Roupova,m
1690,Pedro de Alvarado,m
1691,Andrzej Ogonowski,m
1692,Wilhelm z Champeaux,m
1693,Herod IV,m
1694,Chōkei,m
1695,Alfons Plantagenet,m
1696,Stenkil Ragnvaldsson,m
1697,Jan Leszczyński,m
1698,Girolamo Buonvisi,m
1699,Mehmed II Girej,m
1700,Tomasz I,m
1701,Gertruda z Helfty,m
1702,Sancha,f
1703,Badruddin Hiloli,m
1704,Go-Nara,m
1705,Jerzy VII Thurzo,m
1706,Jan II Pokojowy,m
1707,Gabriel Kolenda,m
1708,Fastrada,f
1709,Bardas,m
1710,Peter Seebach,m
1711,Chingyŏng Simhŭi,m
1712,Giorgi Saakadze,m
1713,Eutychian,m
1714,Klemencja Habsburg,f
1715,Zygfryd I,m
1716,Giovanni Battista Zeno,m
1717,Maria Katarzyna od św. Augustyna,f
1718,Nangwŏn Kaech’ŏng,m
1719,Jan Rokycana,m
1720,Juan Sebastián Elcano,m
1721,Antonio Palomino,m
1722,Dżafar as-Sadik,m
1723,Tomasz Robaczewski,m
1724,Eleazar,m
1725,Mattia Ciccarelli,f
1726,Vincenzo Bertolusi,m
1727,Eryk II,m
1728,Niccolò Cabeo,m
1729,Mina Purnadżar,m
1730,Pachomiusz Starszy,m
1731,Hugh Bigod,m
1732,Sędziwój Tęczyński,m
1733,Boccaccio Boccaccino,m
1734,Gonzalo Fernandes Oviedo y Valdes,m
1735,Antonia Młodsza,m
1736,Otto I,m
1737,Anne Jules de Noailles,m
1738,Giovanni Francesco Anerio,m
1739,Teodor I Paleolog,m
1740,Ascelpiades,m
1741,Piotr II Sycylijski,m
1742,Cenred z Nortumbrii,m
1743,Katarzyna Zrinska,f
1744,Johann Crato von Krafftheim,m
1745,Matthäus Daniel Pöppelmann,m
1746,Małgorzata Maria Alacoque,m
1747,Dedo I,m
1748,Henryk VII Luksemburski,m
1749,Go-Ichijō,m
1750,Kanetsugu Naoe,m
1751,Karol XI,m
1752,Łazarz z Kioto,m
1753,Ludovico Fieschi,m
1754,Stanisław Kołakowski,m
1755,Fryderyk Wittelsbach,m
1756,Marianna Franciszka de Jesús Torres y Berriochoa,f
1757,Piotr Sobieski,m
1758,Wilhelm von Jülich,m
1759,Maria z Antiochii,m
1760,Luca Signorelli,m
1761,Juan de Zumárraga,m
1762,Appiusz Klaudiusz Pulcher,m
1763,Guaman Poma,m
1764,Dawid z Dinant,m
1765,Wincenty Ścibor-Rylski,m
1766,Tlacaelel,m
1767,Aleksander Kryczyński,m
1768,Aleksander Sawiuk,m
1769,Benedykt Magier,m
1770,Francesco Vanni,m
1771,Małgorzata Walezjuszka,f
1772,Engelbert I,m
1773,Jean-Baptiste Tavernier,m
1774,Heinrich Reitz,m
1775,Wilhelm z Gdańska,m
1776,Rannuzio Pallavicino,m
1777,Catherine Woodring,m
1778,Andrzej Ścibor-Bogusławski,m
1779,Daniel Mikołajewski,m
1780,Cao Rui,m
1781,Eryk I Stary,m
1782,Cousin,m
1783,Barbara Hohenzollern,m
1784,Aleksander II,m
1785,Innocenty II,m
1786,Symeon I z Trapezuntu,m
1787,Jan Jerzy Przebendowski,m
1788,Stanisław Rozdrażewski,m
1789,Christopher Gibbons,m
1790,Heron z Aleksandrii,m
1791,Caterina Buti del Vacca,m
1792,Kutbert z Lindisfarne,m
1793,Melecjusz,m
1794,Harald Pięknowłosy,m
1795,Filip I Piękny,m
1796,Herman Saftleven II,m
1797,Mitsuhide Akechi,m
1798,Alfons Rodríguez,m
1799,Aleksander Zasławski,m
1800,Abdon i Senen,m
1801,Alfons III Liberalny,m
1802,Giulio Polerio,m
1803,Matteo Bandello,m
1804,Magdalena Kiyota,f
1805,Benedetto Cotrugli,m
1806,Gwidon de Lusignan,m
1807,Stanisław Kryski,m
1808,Ludolf Borchtorp,m
1809,Hortensja,m
1810,Gentile da Montefiore,m
1811,Drogo z Szampanii,m
1812,Qian Xuan,m
1813,Fulko II d’Este,m
1814,Antoni Józef Poniński,m
1815,Jan Tomasz Drohojowski,m
1816,Antonio Cebà Grimaldi,m
1817,Edward Paszke,m
1818,Filip Hurepel,m
1819,Święty Emeryk,m
1820,Ludwig Gebhard von Hoym,m
1821,Gaspare Visconti,m
1822,Adad-nirari II,m
1823,Alexander Keirincx,m
1824,Giambattista Basile,m
1825,Toribio de Benavente Motolinia,m
1826,Achad Arifin,m
1827,Leon Barański,m
1828,Ludwik Krasiński,m
1829,Ludwig Babenstuber,m
1830,Szczepan Błaut,m
1831,Teresa Portugalska,f
1832,Cornelis Mahu,m
1833,Kazimierz I opolski,m
1834,Tytus Flawiusz Sabinus,m
1835,Arnolt Schlick,m
1836,Mścisław Juriewic,m
1837,Jerzy I Hanowerski,m
1838,Michel Sittow,m
1839,Marcin Bylica,m
1840,Giovanni Castiglione,m
1841,Jan Benedykt Solfa,m
1842,Melchiorre Cafà,m
1843,John Churchill,m
1844,Mikuláš z Husi,m
1845,Michał Takeshita,m
1846,Filetajros,m
1847,Margarete Amerbach,m
1848,Iwan Zarucki,m
1849,Charles-François La Bonde d’Iberville,m
1850,Ferdynand II Habsburg,m
1851,Giacomo Rho,m
1852,Abu Bakr Muhammad ibn Zakarijja ar-Razi,m
1853,Demetriusz z Faleronu,m
1854,Zacheusz z Jerozolimy,m
1855,Ludwik III Pobożny,m
1856,Pietro Perna,m
1857,Mikołaj z Poggibonsi,m
1858,Thomas Wyatt,m
1859,Jean Richer,m
1860,Drakoncjusz,m
1861,Aldobrandino III d’Este,m
1862,William Caxton,m
1863,Erhard Altdorfer,m
1864,Irena Komnena Dukaina,m
