,entity,gender
13091,Thrasymachos z Chalkedónu,m
13092,Ayşe Hümaşah Sultan,f
13093,András Bartay,m
13094,Beatrix Štaufská,f
13095,Serapion,m
13096,Kateřina z Foix-Candale,f
13097,Jan Albín Šlik,m
13098,Volcher Coiter,m
13099,Karel II. z Lichtenštejna-Kastelkornu,f
13100,Helena Habsburská,f
13101,August Falcko-Sulzbašský,m
13102,Abraham Genoels,m
13103,Rob Paparozzi,m
13104,George Cathcart,m
13105,Oldřich V. z Kounic,m
13106,Jan ze Salisbury,m
13107,Michal Černigovský,m
13108,Andrew Marvell,m
13109,Maria Cosway,f
13110,Mumtáz Mahal,f
13111,Franz Thomas,m
13112,Abú al-Abbás al-Saffáh,m
13113,Mircea II.,m
13114,Macedonio Melloni,m
13115,Nathalie Sarrautová,f
13116,Yves Tanguy,m
13117,William Lewis,m
13118,Gavrila Romanovič Děržavin,m
13119,Marie Eleonora z Kounic-Rietbergu,f
13120,Simon Sechter,m
13121,Andrea della Robbia,m
13122,Albert Redlhammer,m
13123,Friedrich Ludwig Jahn,m
13124,"John Hobart, 2. hrabě z Buckinghamshire",m
13125,Maciej Kazimierz Sarbiewski,m
13126,Konstancie Sicilská,f
13127,Michael Heřman Josef z Althannu,m
13128,Mago Barkas,m
13129,Carl Czerny,m
13130,Prokop Lažanský z Bukové,m
13131,Anna Bavorská,f
13132,Michail Dmitrijevič Levašov,m
13133,Albrecht von Haller,m
13134,Meišó,f
13135,Antonio Franchi,m
13136,William Etty,m
13137,Daniel Seghers,m
13138,Lucrezia Tornabuoniová,f
13139,Robert Roy MacGregor,m
13140,Richard Halliburton,m
13141,Gerhard z Questenberka,m
13142,Jan František Bautsch,m
13143,Marcus Fabius Quintilianus,m
13144,Gabriel Csepcsányi,m
13145,Svatý Hallvard,m
13146,Karel Teodor Maximilián Bavorský,m
13147,Samuel Ward,m
13148,Georg Simon von Sina,m
13149,Otto Baum,m
13150,Petr I. Veliký,m
13151,Jeremiah Raisen,m
13152,Nicci Kasper,m
13153,Eleonora Portugalská,f
13154,Peter Anthony Motteux,m
13155,Řehoř XVI.,m
13156,Oda Míšeňská,f
13157,Ondřej Bobola,m
13158,Bernart de Ventadorn,m
13159,František Antonín II. z Thun-Hohenštejna,m
13160,Pribislav,m
13161,Christoph Bach,m
13162,Ke-šu Chan,m
13163,Diarmait Mac Murchada,m
13164,Maria Christina Bruhnová,f
13165,Břetislav,m
13166,Vavřinec Tomáš Barták,m
13167,Josef Jan Stránský-Šemerer,m
13168,Jindřich IV. z Hradce,m
13169,Hydatius,m
13170,Kateřina Brunšvická,f
13171,Anton Jüngling,m
13172,Jakobea z Badenu,f
13173,Matteo Ricci,m
13174,Domenico Natale Sarro,m
13175,Maria Walewská,f
13176,Ota Magdeburský,m
13177,Jane Digby,f
13178,Michel Eugène Chevreul,m
13179,Pavlína Zaháňská,f
13180,Ernst Friedrich Benda,m
13181,David Hartley,m
13182,Martynas Mažvydas,m
13183,Brigita Irská,f
13184,Alexios IV. Angelos,m
13185,Al-Mansúr,m
13186,Pietro Carnesecchi,m
13187,Louis Baraguey d'Hilliers,m
13188,Paraskeva Římská,f
13189,Henri de La Tour d'Auvergne de Turenne,m
13190,Blanka Burgundská,f
13191,Josef Pfeifer,m
13192,Macías,m
13193,Johann Bernhard Basedow,m
13194,Alfons z Braganzy,m
13195,Anna Moravská,f
13196,Vazul,m
13197,Ladislav III. Popel z Lobkowicz,m
13198,Charles Mouton,m
13199,Jaroslav Pospíšil,m
13200,Ari Þorgilsson,m
13201,Jindřich z Varnsdorfu,m
13202,Filippo della Valle,m
13203,Jonáš a Barachisius,m
13204,Jindřich Mořeplavec,m
13205,Josef Pošepný,m
13206,Jan Wilhelm Kassyusz,m
13207,Karel Kácl,m
13208,Ivan Jevstafjevič Vlasov,m
13209,Antonina Houbraken,f
13210,Constantin François Volney,m
13211,Popiel I.,m
13212,Émile Clapeyron,m
13213,Kašpar Heřman Künigel,m
13214,Gundemar,m
13215,Isabela Jagellonská,f
13216,Giuseppe Abbamonte,m
13217,Arsakés I.,m
13218,Antoine-Jean Gros,f
13219,"James Scott, vévoda z Monmouthu",m
13220,Šlomo Efrajim Lunčic,m
13221,Sidonius Apollinaris,m
13222,Jan Sixt z Lerchenfelsu,m
13223,Jean-Baptiste Lemoyne,m
13224,Bernard I. Sasko-Meiningenský,m
13225,Eudoxos z Knidu,m
13226,Ernst Hauber,m
13227,Hildegarda,f
13228,Vologaisés IV.,m
13229,Isabela z Foix,f
13230,Balthasar Frišovic,m
13231,"John Manners, markýz z Granby",m
13232,Anežka z Loonu,f
13233,Michael Lohr,m
13234,Balduin z Avesnes,m
13235,Gallienus,m
13236,Juliette Récamierová,f
13237,Johann Valentin Tischbein,m
13238,Jan Adam z Questenberka,m
13239,Luo Čchin-šun,m
13240,Madame de Pompadour,f
13241,Tas z Boskovic,m
13242,Werner z Orselnu,m
13243,Anton Tscharre,m
13244,Penda,m
13245,Hans J. C. Aall,m
13246,Chung-wu,m
13247,Adhémar z Le Puy,m
13248,Svatý Ivan,m
13249,Ramesse IV.,m
13250,Helen Hayesová,f
13251,Jan III. Romka,m
13252,Fedor Kromer,m
13253,Peter Wessel Tordenskjold,m
13254,Antonín Vranický,m
13255,Jakub Baševi z Treuenburka,m
13256,Sven III. Dánský,m
13257,Jan Šentygar,m
13258,Svatá Agape,f
13259,Martin Zedlitz,m
13260,Pierre-Paul Prud'hon,m
13261,Leopold von Lämmel,m
13262,Willem van Ingen,m
13263,Adolf Fridrich II. Meklenbursko-Střelický,m
13264,Alexander Fraser Tytler,m
13265,Ludvík IV. Falcký,m
13266,Gábor Dayka,m
13267,Johann Nikolaus von Dreyse,m
13268,Kristián III. Dánský,m
13269,Karađorđe Petrović,m
13270,Václav Michal Pešina z Čechorodu,m
13271,Rudolf Havlík,m
13272,Luis Ramirez de Lucena,m
13273,Berengarie Kastilská,f
13274,Klement II.,m
13275,Alexandros z Antiochie,m
13276,Adam Jerzy Czartoryski,m
13277,Anežka Hedvika Anhaltská,f
13278,Jan z Brienne,m
13279,Joseph Daussoigne-Méhul,m
13280,Mattias de Medici,m
13281,Michael Sattler,m
13282,James Thomson,m
13283,Vilém I. Württemberský,m
13284,Hieronym Strasser,m
13285,Emilián Mučedník,m
13286,Anna Marie Bádenská,f
13287,Svatý Otmar,m
13288,Hésiodos,m
13289,Johann Rosenmüller,m
13290,Marie Hannoverská,f
13291,Anna Zaháňská,f
13292,Fridrich August I. Anhaltsko-Zerbstský,m
13293,Carlo Maderno,m
13294,Karl Ernst von Baer,m
13295,František Deym ze Stříteže,m
13296,Cunetaró Tonokura,m
13297,Johannes Aventinus,m
13298,Josef Božek,m
13299,Agnellus Jesenwanger,m
13300,Louis François II. de Bourbon,m
13301,Francesco Cavalli,m
13302,Auguste Franchomme,m
13303,Ning-cung,m
13304,Adléta Brunšvická,f
13305,Gaetano Andreozzi,m
13306,Jerotej Kovačević,m
13307,René Descartes,m
13308,Christian Ruben,m
13309,Jan Kolda II. ze Žampachu,m
13310,Mikuláš Sexstetter,m
13311,Řehoř z Tours,m
13312,Renaud ze Châtillonu,m
13313,Charlotte des Essarts,f
13314,Almanzor,m
13315,Matyáš Habsburský,m
13316,Johann Caspar Bagnato,m
13317,Karel III. Savojský,m
13318,Jan Josef Brixi,m
13319,Václav Bernard Ambrosi,m
13320,Nikolaj Gavrilovič Spafarij,m
13321,Aleš z Kunštátu a Lysic,m
13322,Ludvík V. Francouzský,m
13323,Alžběta Bavorská,f
13324,Dmitrij Ivanovič Bočarov,m
13325,Hugo I. Kyperský,m
13326,Abú Bakr Mohammed ibn Zakaríja ar-Rází,m
13327,Gisulf I.,m
13328,Walter Scott,m
13329,Herbert Bayer,m
13330,Jekatěrina Nelidovová,f
13331,Sergej Timofejevič Aksakov,m
13332,Erik Baláž,m
13333,Denis Ivanovič Fonvizin,m
13334,Jean Théodore Lacordaire,m
13335,Paolo Giovio,m
13336,Ekbert ze Schönau,m
13337,Friedrich Moritz von Burger,m
13338,Ivan Manastyrskyj,m
13339,Teodósio I. z Braganzy,m
13340,Manuel Godoy,m
13341,Karel Valois-Angoulême,m
13342,Marie z Valois,f
13343,Jakub Schedlich,m
13344,Žofie Albertina z Erbachu,f
13345,Magdalena Bavorská,f
13346,Marie Josefa Saská,f
13347,Pascal Paoli,m
13348,František III. d'Este,m
13349,Joshua Rowley,m
13350,Anna Beauchampová,f
13351,François-Joseph Fétis,m
13352,Izaiáš Cibulka,m
13353,Giacomo Meyerbeer,m
13354,Klement Maria Hofbauer,m
13355,Ludvík Emanuel Angoulême,m
13356,Chu Jing-lin,m
13357,Michail Lazarev,m
13358,John Rutledge,m
13359,Marcus Antonius,f
13360,Antonio Sacchetti,m
13361,Dinah Rodriguesová,f
13362,Antonín Josef Voračický z Paběnic,m
13363,Gorm Starý,m
13364,Zdeněk z Labouně,m
13365,Nikeforos I.,m
13366,Sebastian von Froschauer,m
13367,Friedrich Eduard von Löbbecke,m
13368,Indulf,m
13369,Düzdidil Kadın,f
13370,Václav Dvořák,f
13371,Christoph Nicolaus Voigt,m
13372,Pierre Fourier,m
13373,Ernst Theodor Wilhelm Hoffmann,m
13374,Wenzel Gustav Schopf,m
13375,Jan Karel Jáchym Slavata z Chlumu a Košumberka,m
13376,Václav Nový,m
13377,Marie Klementina Sobieska,f
13378,Charles Carroll,m
13379,Gerhard VI. z Jülichu,m
13380,Svatý Kolumbán,m
13381,Šehzade Mahmud,m
13382,Afra z Augsburgu,f
13383,Ignác František Platzer,m
13384,Domenico Robusti,f
13385,Leopold Fitzinger,m
13386,Václav Zástěra,m
13387,Giovanni Girolamo Morone,m
13388,Kalixt III.,m
13389,Kristián Brunšvicko-Lüneburský,m
13390,Svatý Malchus,m
13391,Arkesiláos z Pitany,m
13392,Kim Jo-čong,f
13393,Charles Brandon,m
13394,Quintus Asconius Pedianus,m
13395,Rumold Mercator,m
13396,"Šarlota, královna Kypru",f
13397,Ladislav Linhart,m
13398,František Antonín z Ulfeldtu,m
13399,William H. Seward,m
13400,Martin Fruwein z Podolí,m
13401,Karel Filip ze Schwarzenbergu,m
13402,Jan Medicejský,m
13403,Ludvík II. Flanderský,m
13404,Fridrich z Antiochie,m
13405,Alois Hellrigl,m
13406,Angelo Giori,m
13407,Ælfgifu z Yorku,f
13408,Sextus Iulius Africanus,m
13409,Bonne de Pons d'Heudicourt,f
13410,Gustav II. Adolf,m
13411,Rainald z Dasselu,m
13412,Ferdinand Rotter starší,m
13413,Səlahət Ağayev,m
13414,Sofie Pruská,f
13415,Alžběta z Vermandois,f
13416,Violanta Manuel,f
13417,Michele Gabellone,m
13418,Jana la Beltraneja,f
13419,Guido della Torre,m
13420,Emilián z Cirty,m
13421,Joseph-Philibert Girault de Prangey,m
13422,Danny B.,m
13423,John Hanson,m
13424,Jules Grévy,m
13425,Leopold Koželuh,m
13426,Chan Šan-tchung,m
13427,Anežka Babenberská,f
13428,Carlo Coccia,m
13429,Mutakkil-Nusku,m
13430,Amálie Augusta Bavorská,f
13431,Marguerite-Catherine Haynault,f
13432,Jean-Pierre Blanchard,m
13433,Giovanni Salvatore,m
13434,Li S’,m
13435,Bohemund IV. z Antiochie,m
13436,Vít Václav Kaňka,m
13437,Jean Butteau,m
13438,Petr z Viney,m
13439,Ludvík Francouzský,m
13440,Augusta Württemberská,f
13441,Karel Mizera,m
13442,Alžběta Opolská,f
13443,Georgij Nikolajevič Zarubin,m
13444,Jan Nepomuk Filcík,m
13445,Odo Akvitánský,m
13446,Šim'on bar Jochaj,m
13447,Fridrich I. Babenberský,m
13448,Beatrix Savojská,f
13449,Eliáš Mlynárových,m
13450,Bernard Sannig,m
13451,Matylda Bourbonská,f
13452,Hendrick van Balen,m
13453,Thomas Cromwell,m
13454,Carlo Pascotini von Ehrenfels,m
13455,Severin Michalovic,m
13456,Antonín Frozín,m
13457,Karel Martel,m
13458,Čang Jing,m
13459,Felix Manz,m
13460,Petrus Gonsalvus,m
13461,Dluhomil,m
13462,Ze'ev Vilna'i,m
13463,Jakub II. Aragonský,m
13464,Klaudius de Guise,m
13465,Daniel Bernoulli,m
13466,Heinrich Wilhelm Schott,m
13467,Plútarchos,m
13468,Daniel Gran,m
13469,Pietro Simone Agostini,m
13470,Jindřich I. ze Champagne,m
13471,Josef Christian Zedlitz,m
13472,Jang Š’-čchi,m
13473,Arnold Pannartz,m
13474,Helena Uherská,f
13475,Franz Stangler,m
13476,Isabela Bavorská,f
13477,Dirk van der Aa,m
13478,Johana z Dammartinu,f
13479,Augustus Sasko-Gothajsko-Altenburský,m
13480,Giuseppe Felice Tosi,m
13481,Josef Reidlinger,m
13482,Gertruda z Dagsburgu,f
13483,Alaeddin Paša,m
13484,Bedřiška Alžběta Württemberská,f
13485,Markéta z Norfolku,f
13486,"Louis Phélypeaux, hrabě de Saint-Florentin",m
13487,Alessandro Striggio,m
13488,Johann Friedrich Böttger,m
13489,Asarhaddon,m
13490,Genesius Římský,m
13491,František Ryšavý,m
13492,Ludvík I. Orleánský,m
13493,Vilém Ludvík Nasavsko-Saarbrückenský,m
13494,Avdoťja Ivanovna Černyšovová,f
13495,Bedřich August Hannoverský,m
13496,Jiří Rakouský,m
13497,Arnošt I. Sasko-Kobursko-Gothajský,m
13498,Marc Seguin,m
13499,Willem Schouten,m
13500,Josef Helfert,m
13501,Baltasar Saldoni,m
13502,Maja,m
13503,Fabian Sommer,m
13504,Slavek II. Hrabišic,m
13505,Melitón ze Sard,m
13506,Jan Nepomuk Kaňka,m
13507,Antonín Pečerský,m
13508,Žofia Bošňáková,f
13509,Baldassare Castiglione,m
13510,Ferahşad Hatun,f
13511,André Marie Constant Duméril,m
13512,Kurbat Afanasjevič Ivanov,m
13513,Marie Antoinette Muratová,f
13514,Cornelis Bloemaert,m
13515,Ludvík Sartori,m
13516,Andrés Bello,m
13517,Blanka Kastilská,f
13518,August I. Oldenburský,m
13519,Iffat-un-Nissa Begum,f
13520,Lysander Spooner,m
13521,Justinián I.,m
13522,Matthew Quintal,m
13523,Mikuláš Faber,m
13524,Karel Zítko,m
13525,Josef Niederhofer,m
13526,Jean d'Estrées,m
13527,Thomas Fairfax,m
13528,Bonifác II.,m
13529,Alžběta Hesenská,f
13530,Jöntän Gjamccho,m
13531,Idi Amin,m
13532,Ján Andraščík,m
13533,Františka Marie Bourbonská,f
13534,Emiliána z Říma,f
13535,Nergal-ušezib,m
13536,Heinrich Kuhl,m
13537,Marceline Desbordes-Valmorová,f
13538,Kacušika Hokusai,m
13539,Tristão Vaz Teixeira,m
13540,Udžijasu Hódžó,m
13541,Jørgen Nielsen Møller,m
13542,Tomáš Fryčaj,m
13543,Chuej-neng,m
13544,Eorpwald,m
13545,Diebold Schilling starší,m
13546,Ján Adam Rayman,m
13547,Jan Jiří I. Sasko-Eisenašský,m
13548,William Wallace,m
13549,Josef z Ditrichštejna,f
13550,Lothar II. Lotrinský,m
13551,John Arbuthnot,f
13552,Alfons III. Portugalský,m
13553,Charles-Joseph de Flahaut,m
13554,Sohier z Enghien,m
13555,Rodrigo de Bastidas,m
13556,Gaetano Moroni,m
13557,Štěpán III. z Blois,m
13558,Michael Hillegas,m
13559,Fridrich VII. Bádensko-Durlašský,m
13560,Jindřich VII. z Rožmberka,m
13561,Markéta Burgundská,f
13562,Abraham Trebitsch,m
13563,Marc'Antonio Pasqualini,m
13564,João da Nova,m
13565,Erik Birgersson,m
13566,Heřman,m
13567,Ladislav Štěpanovský,m
13568,Hümaşah Sultan,f
13569,Pieter Verbrugghen mladší,m
13570,Alexandre de Prouville de Tracy,m
13571,Béla II. Uherský,m
13572,Neshedil Kadinefendi,f
13573,Karel Ferdinand Bourbonský,m
13574,Benvenuto Tisi,m
13575,Inca Garcilaso de la Vega,m
13576,Jean Charles Athanase Peltier,m
13577,Jacob Kolditz,m
13578,Jarmila Černocká,f
13579,Bájezíd I.,m
13580,John Hervey,m
13581,Bertoald,m
13582,Hennig Brand,m
13583,Svatopluk Lotrinský,m
13584,Siao Che,m
13585,James Fenimore Cooper,m
13586,Lorenzo Fernández,m
13587,Mpande,m
13588,Emil Vašek,m
13589,Fridrich Bádensko-Durlašský,m
13590,Antonín Buchtel,m
13591,Ernst Chladni,m
13592,Filip I. Hesenský,m
13593,Andreas Spunar,m
13594,Gogo,m
13595,Johann Lorenz Bach,m
13596,Anna Voroncovová,f
13597,Hans Leonhard Schäufelein,m
13598,Pedro Luis de Borja,m
13599,Friedrich von Sonnenburg,m
13600,Ernst Busch,m
13601,Otto Steinbach z Kranichštejna,m
13602,Matěj Brixi,m
13603,Vincenzo I. Gonzaga,m
13604,Jan I.,m
13605,Defendente Ferrari,m
13606,Charles Leclerc d'Ostin,m
13607,Thomas Tallis,m
13608,Tomáš Akvinský,m
13609,Adléta Švábská,f
13610,Walthari,m
13611,Anna Habsburská,f
13612,Čchiou Luan,m
13613,Adan Mohamed Núr Madobe,m
13614,Šidebala,m
13615,Anežka z Montpellieru,f
13616,Zbraslav,m
13617,Izák I. Komnenos,m
13618,Albert Auguste Perdonnet,m
13619,Mikuláš z Rakovníka,m
13620,Matyáš Korvín,m
13621,Arnošt Fridrich II. Sasko-Hildburghausenský,m
13622,Uri Gurvich,m
13623,Ignazio Calvi,m
13624,Boris Jefimov,m
13625,Arnošt August II. Sasko-Výmarsko-Eisenašský,m
13626,Heinrich Friedrich Link,m
13627,Maxmilián Josef z Thurn-Taxisu,m
13628,Saint-Marc Girardin,m
13629,František Josef I. z Lichtenštejna,f
13630,Žofie Eleonora Saská,f
13631,Sáva Stratelat a 70 společníků,m
13632,Chou Sien,m
13633,Jan Pravoslav Koubek,m
13634,Ailiános Klaudios,m
13635,Abundantius z Afriky,m
13636,Svatý Valentin,m
13637,Simeon Jeruzalémský,m
13638,Luigi Barilli,m
13639,Markéta Parmská,f
13640,Ota I. Korutanský,m
13641,Alice Neelová,f
13642,Alix z Montmorency,f
13643,Anselmo Marzato,m
13644,Anaxarchos,m
13645,Sixtus V.,m
13646,Jom Tov Lipmann Heller,m
13647,Jan III.,m
13648,Adéla Míšeňská,f
13649,Kolda z Koldic,m
13650,Johann Heermann,m
13651,Karel van Mander,m
13652,Antonín Jan Nostic,m
13653,Dareios I.,m
13654,Šebestián z Veitmile,m
13655,Markéta Burgundská,f
13656,Marie Dorotea Württemberská,f
13657,Gunthamund,m
13658,Orlando Gibbons,m
13659,Johannes Junius,m
13660,Josef Antonín Gurecký,m
13661,Marco Cornaro,m
13662,Georg Wilhelm von Walterskirchen,m
13663,Jošiie Minamoto,m
13664,Bezprym,m
13665,Marie-Antoine Carême,m
13666,Sebastiano del Piombo,m
13667,Marek Khuen z Olomouce,m
13668,Pjetër Bogdani,m
13669,Agnès Sorel,f
13670,Auxentius z Bithýnie,m
13671,Puzur-Aššur II.,m
13672,Alexandre-François Debain,m
13673,Marie Krescencie ze Seilernu,f
13674,Antón de Alaminos,m
13675,Kallikratés,m
13676,Marie Ernestina z Esterházy-Starhembergu,f
13677,Hryhorij Kvitka-Osnovjanenko,m
13678,Andrea Sacchi,m
13679,John Parish von Senftenberg,m
13680,Javier de Burgos,m
13681,Simeon Stylita starší,m
13682,Josef Čermák,m
13683,Tomáš Burian,m
13684,Jan I. z Aumale,m
13685,Luigi Marescalchi,m
13686,Antonio José Cavanilles,m
13687,Jan VI. Ratibořský,m
13688,Karina Movsesjan,f
13689,Inocenc VI.,m
13690,Meindert Hobbema,m
13691,"Gilbert Elliot, 2. hrabě z Minto",m
13692,Jan Burgundský,m
13693,George Everest,m
13694,Jean d'Outremeuse,m
13695,Tyra Dánská,f
13696,Vilém I. Normandský,m
13697,Tomasz Padura,m
13698,Evlija Čelebi,m
13699,Jan Jiří Rückl,m
13700,Alfons II. Provensálský,m
13701,Václav Nedbal,m
13702,Jan z Luny,m
13703,Pietro Andrea Mattioli,m
13704,Václav z Rovného,m
13705,Jacopo Peri,m
13706,Johannes Werner Garten,m
13707,Anysius ze Soluně,m
13708,Virginie Ancelot,f
13709,Brigham Young,m
13710,Mangsong Mangcän,m
13711,Mathias Gschnitzer,m
13712,Michael Thonet,m
13713,Robert Owen,m
13714,Jindřich II. ze Champagne,m
13715,Karel Hanzelka,m
13716,Achtar Mansúr,m
13717,Francisco Suárez,m
13718,Štěpán IV.,m
13719,Anna Klevská,f
13720,Antonio Alberti,m
13721,Sancha Leónská,f
13722,Marie Terezie Savojská,f
13723,Jindřich Otta z Losu,m
13724,Gaston II. z Foix-Candale,m
13725,Pius IX.,m
13726,Jan Černý,m
13727,Thomas Grenville,m
13728,Marie Anna Bourbonská,f
13729,Muhammad al-Buchárí,m
13730,Giuseppe Scolari,m
13731,Anežka Přemyslovna,f
13732,Karel Bellmann,m
13733,Rudolf Haym,m
13734,Edward Seymour,f
13735,François-Nicolas Buzot,m
13736,Pierre Louis Maupertuis,m
13737,Antoine-Louis Barye,m
13738,"Jean-Baptiste Colbert, markýz de Torcy",m
13739,Eleonora Kastilská,f
13740,Franz Retz,m
13741,Štěpán Báthory,m
13742,Johann Gerhard Oncken,m
13743,"Thomas Lumley, 3. hrabě ze Scarborough",m
13744,Taddeo Barberini,m
13745,Antonín Birkhardt,m
13746,Frang Bardhi,m
13747,Thomas Cook,m
13748,Alice z Lusignanu,f
13749,Jiří Fridrich Hohenlohe,m
13750,Gesja Gelfmanová,f
13751,Eduard Šmíd,m
13752,Hynek z Ronova,m
13753,"Vilém, vévoda z Gloucesteru",m
13754,Greg Haver,m
13755,Nobuko Tsuchiura,f
13756,Imadaddin Nasimi,m
13757,Józef Dietl,m
13758,Tyrtaios ze Sparty,m
13759,Josef Kalasanský,m
13760,Heinrich Wilhelm Olbers,m
13761,Kašpar II. z Nostic,m
13762,Natalia Borisovna Dolgorukovová,f
13763,Matei Basarab,m
13764,Svatava Polská,f
13765,Benedetto Marcello,m
13766,Ignaz von Seyfried,m
13767,Cvi Hirš Chajes,m
13768,Ulrico Aostalli de Sala,m
13769,Edigna,f
13770,Abú Muslim al-Churásání,m
13771,Bojan,m
13772,Jindřich I. starší z Minsterberka,m
13773,Snorri Sturluson,f
13774,Sibyla z Bauge,f
13775,Theodor Körner,m
13776,Antonín Leopold Boleslavský z Rittersteinu,m
13777,Enlil-Nádin-Šumi,m
13778,Leopold Pollak,m
13779,Ludvík VIII. Hesensko-Darmstadtský,m
13780,Vincentius,m
13781,George Stubbs,m
13782,Kristián Schröder,m
13783,Henrietta von Osterhausen,f
13784,Kateřina z Poděbrad,f
13785,Jan Berka,m
13786,Jan Michalička,m
13787,Svatý Jan z Dukly,m
13788,Markéta Saská,f
13789,Alois I. z Lichtenštejna,m
13790,Svatý Aphthonius,m
13791,Antonio Rinaldi,m
13792,Jakub Wimmer,m
13793,Markéta Holandská,f
13794,Albert Josef z Hodic,m
13795,Alžběta Goricko-Tyrolská,f
13796,Šaraku Tóšúsai,m
13797,Abundius a Abundantius,m
13798,Jean-Baptiste Lully,m
13799,Karel Ludvík Nasavsko-Saarbrückenský,f
13800,Henri Jacques Guillaume Clarke,m
13801,Albrecht z Valdštejna,m
13802,Antonín Uhl,m
13803,Georg von Peuerbach,m
13804,Hipolyt Estenský,m
13805,Pavel z Moravy,m
13806,Jan Bittner,m
13807,Boleslav Dzik,m
13808,Cassiodorus,m
13809,Stanisław Staszic,m
13810,Algirdas,m
13811,"Louis-François-Armand du Plessis, vévoda de Richelieu",m
13812,Zemižizň,m
13813,Inocenc VII.,m
13814,Šimon Gelenius Sušický,m
13815,Císařovna vdova Li,f
13816,Hacı Paša,m
13817,Baderon z Monmouthu,m
13818,Jindřich IV. Limburský,m
13819,Karel Eduard Stuart,m
13820,Marie Johanna Savojská,f
13821,Dinis Fernandes,m
13822,Alžběta Charlotta Orleánská,f
13823,Jan Pavel Martinovský,m
13824,Ferdinand z Colloredo-Mannsfeldu,m
13825,Carlo Bertolini di Monte Planeta,m
13826,José Benito de Churriguera,m
13827,David Brewster,m
13828,Martin V.,m
13829,Alkifron,m
13830,Benedikt I.,m
13831,"Algernon Percy, 4. vévoda z Northumberlandu",m
13832,Evald Aav,m
13833,Ísidóros z Alexandrie,m
13834,Valentinianus I.,m
13835,Svatý Romuald,m
13836,Henrich Migelink,m
13837,Gaspar de Guzmán,m
13838,Ferdinand III. Toskánský,m
13839,Svatý Emerich,f
13840,Vincenc Maria Josef Libštejnský z Kolovrat,m
13841,Gottfried Fritsch,m
13842,Luigi Mosca,m
13843,Tomáš Pštross,m
13844,Ferdinand Zedlitz,m
13845,Teodor Svjatoslav,m
13846,Mikuláš Dačický z Heslova,m
13847,Pavel Pistorius z Lucka,m
13848,Sigibert II.,m
13849,Amandus Streer,m
13850,Paul Heinrich Dietrich von Holbach,m
13851,Peter Oluf Brøndsted,m
13852,Franz Christen,m
13853,Viktorie z Córdoby,f
13854,Antonín Arnošt Mitrovský,f
13855,Marie Magdalena Novotná-Čudová,f
13856,Calvert Jones,m
